age,years_employed,credit_score,credit_history_years,defaults_on_file,delinquencies_last_2yrs,derogatory_marks,loan_amount,interest_rate,debt_to_income_ratio,loan_to_income_ratio,payment_to_income_ratio,annual_income_log,current_debt_log,savings_assets_log,occupation_status_Self-Employed,occupation_status_Student,product_type_Line of Credit,product_type_Personal Loan,loan_intent_Debt Consolidation,loan_intent_Education,loan_intent_Home Improvement,loan_intent_Medical,loan_intent_Personal,loan_status
30,11.2,715,8.5,0,2,0,99000,9.86,0.175,0.989,0.33,11.513695168672319,9.772638274111136,6.137727054086234,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
25,3.1,552,4.1,0,2,0,1000,15.7,0.719,0.051,0.017,9.882314987303326,9.552581649917311,6.568077911411976,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
70,3.6,662,19.1,0,0,0,48200,12.81,0.11,0.986,0.329,10.797082676478094,8.589513852995864,7.374001859350161,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
36,10.2,718,14.4,0,0,0,40200,10.77,0.536,0.758,0.253,10.878933592018965,10.256044027211113,7.923348211930154,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
18,0.0,680,1.2,0,0,1,19600,12.41,0.21,0.324,0.108,11.009786886685633,9.450065682882071,5.537334267018537,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
27,3.9,580,8.2,0,0,0,28600,22.54,0.236,0.344,0.115,11.32683682160703,9.881906344502523,7.277938572945661,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
30,1.7,565,11.5,0,1,0,72700,15.5,0.266,1.299,0.433,10.932285203588544,9.609921536925372,7.951559331155252,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
35,0.8,684,3.1,0,1,0,25000,11.76,0.313,1.667,0.556,9.61587214452889,8.454466361507933,6.582025138892826,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
24,1.4,575,0.8,0,0,0,10800,13.15,0.52,0.515,0.172,9.950657357012519,9.297435078827116,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
30,4.4,551,0.2,0,1,1,23100,22.16,0.269,0.726,0.242,10.367284459872343,9.05321861620397,3.5263605246161616,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
21,0.6,587,2.6,0,0,0,10300,16.86,0.065,0.299,0.1,10.44813472477763,7.709308333385869,3.912023005428146,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
24,0.7,627,0.6,0,3,0,40000,20.07,0.045,0.718,0.239,10.928237992605782,7.8336002236611035,1.6094379124341003,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
44,3.0,600,14.8,0,0,0,30200,11.67,0.29,0.557,0.186,10.899993284932862,9.663769906600864,7.775695749915245,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
42,15.7,636,21.0,0,0,0,20600,11.05,0.053,0.468,0.156,10.692762760190293,7.751045117971802,7.726212650507529,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
39,17.7,563,6.1,0,0,0,10200,22.67,0.353,0.378,0.126,10.201961186066107,9.159678457173955,7.8351837552667485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
49,29.6,648,7.0,0,1,0,11300,19.55,0.544,0.305,0.102,10.521156591920116,9.912843647460154,9.727227587120769,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
24,1.2,636,1.6,0,0,0,11600,14.64,0.402,0.069,0.023,12.025329841849434,11.113894612571308,2.772588722239781,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
35,16.1,727,0.5,0,0,0,51900,16.33,0.445,1.313,0.438,10.58478985872815,9.774289614064447,6.040254711277414,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
33,6.4,648,4.6,0,2,0,5900,14.6,0.799,0.133,0.044,10.698356135205106,10.473619282199527,8.16194579946869,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
21,1.8,623,2.0,0,1,0,1500,20.97,0.251,0.1,0.033,9.617470759403409,8.236420527265391,5.337538079701318,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
36,15.2,721,5.1,0,1,1,32500,11.3,0.284,0.837,0.279,10.566896914832117,9.309189736018352,9.139810605785655,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
33,1.8,686,6.1,0,0,0,1500,18.47,0.165,0.1,0.033,9.61587214452889,7.8156105320351905,4.77912349311153,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
18,1.0,641,1.7,0,1,0,18700,20.74,0.232,1.247,0.416,9.61587214452889,8.154212694914229,5.003946305945459,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
47,7.6,538,26.1,0,2,0,35500,22.87,0.239,0.577,0.192,11.027865049090265,9.597845154707354,10.108833664819757,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
49,26.6,736,29.1,0,0,0,26600,8.31,0.427,0.524,0.175,10.83525785525867,9.98345333417401,6.030685260261263,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
22,1.0,668,1.8,0,0,0,70000,17.77,0.143,0.282,0.094,12.42052251607565,10.472629253124955,5.659482215759621,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
41,13.5,679,16.7,0,0,0,24200,12.72,0.145,0.99,0.33,10.104303691966248,8.17413934342947,7.587310506022615,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
41,20.7,638,11.7,0,0,0,93600,14.9,0.244,2.0,0.667,10.753723948338848,9.343471684579365,5.176149732573829,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
38,19.7,813,19.7,0,0,0,56600,14.32,0.143,1.378,0.459,10.623081903110922,8.68084148294457,6.52649485957079,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
18,0.0,575,0.4,0,1,0,14200,22.49,0.369,0.668,0.223,9.96439448743965,8.966866554188723,3.332204510175204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
37,12.6,717,1.4,0,0,0,86600,10.83,0.181,1.181,0.394,11.202984150213027,9.493411831870281,6.385194398997726,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
62,21.6,733,26.7,0,0,0,71400,9.55,0.266,1.18,0.393,11.01053086668209,9.687691938884457,6.565264970035361,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
53,0.7,729,4.3,0,0,0,92800,9.71,0.284,1.845,0.615,10.825959143485365,9.566545205430295,2.9444389791664403,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
30,5.3,734,4.8,0,0,0,50600,9.86,0.064,0.614,0.205,11.319935199351429,8.563695025067657,6.839476438228843,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
28,4.6,593,3.1,1,1,2,12900,14.89,0.158,0.464,0.155,10.232755327808727,8.388222810119277,6.7912214627261855,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
34,6.6,690,5.1,0,1,0,89300,12.83,0.383,1.775,0.592,10.826018771999738,9.865526046249009,7.055312843339752,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
63,3.1,711,16.4,0,0,0,17500,11.33,0.164,0.437,0.146,10.597933888827693,8.787830829258759,8.142354276849835,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
34,2.3,651,7.3,0,1,0,4500,17.44,0.292,0.148,0.049,10.325088442553696,9.093469420244768,7.143617602704121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
29,4.4,598,6.8,0,1,0,23600,14.61,0.277,0.872,0.291,10.206033606636451,8.92399074475818,4.852030263919617,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
35,7.7,710,9.0,0,0,0,27500,15.96,0.262,0.514,0.171,10.887119125379296,9.547598014371232,7.038783541388542,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
20,1.0,534,1.7,0,0,0,2600,16.97,0.225,0.068,0.023,10.546051712719995,9.055205875026193,4.1588830833596715,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
33,7.5,619,6.2,0,0,0,57000,19.22,0.69,1.092,0.364,10.862569538665166,10.491968420867723,9.276408971945887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
48,17.1,716,19.5,0,0,1,81500,10.33,0.367,0.798,0.266,11.534491242884789,10.531349266397443,7.193685818395112,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
30,1.7,640,2.4,0,0,0,1700,19.97,0.185,0.102,0.034,9.719684899460376,8.0323601479245,5.703782474656201,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
25,6.1,636,0.0,0,2,0,43000,20.78,0.202,0.605,0.202,11.172292584863552,9.572201842602215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
33,3.5,616,3.0,0,1,1,70000,20.82,0.14,0.902,0.301,11.259335592686217,9.292841593487926,6.366470447731438,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
29,4.9,664,10.7,0,0,0,1200,17.39,0.221,0.036,0.012,10.423292739082695,8.913281137711804,9.96439448743965,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
46,26.0,674,8.9,0,0,0,50000,9.52,0.371,0.634,0.211,11.275581564254876,10.283463897877127,7.037905963447182,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
43,19.5,628,5.5,0,0,0,3000,13.73,0.138,0.102,0.034,10.285956940849976,8.302513718514158,6.269096283706261,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
23,0.0,507,2.6,0,3,0,42100,15.72,0.506,1.558,0.519,10.20459164531955,9.524201756211266,4.2626798770413155,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
46,11.2,630,4.7,0,2,0,27200,19.3,0.223,0.582,0.194,10.752205832221462,9.25253742067597,7.897296472595885,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
45,19.0,633,8.8,0,1,1,64500,19.23,0.192,1.119,0.373,10.962214907505324,9.310276200588783,9.761001904239373,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
31,7.2,758,4.7,0,0,0,31100,6.88,0.24,0.271,0.09,11.648976181431753,10.223540005018359,8.0861025356691,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
40,7.1,630,7.1,0,3,0,70000,20.06,0.177,0.469,0.156,11.91355891941621,10.18005812023319,7.474204806496124,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
34,7.8,632,2.8,0,1,1,70000,20.01,0.153,1.061,0.354,11.096743132020858,9.216521231051264,5.765191102784844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
31,8.3,567,11.3,0,1,0,15300,13.04,0.13,0.325,0.108,10.758285786097968,8.71948076085107,7.116394144093465,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
53,10.0,720,15.9,0,0,0,37100,11.13,0.344,0.722,0.241,10.84679015665708,9.780980878043332,5.529429087511423,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
42,24.0,650,6.2,0,0,0,19000,18.15,0.502,0.579,0.193,10.399402563566365,9.711055051991444,9.622052592844813,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
26,3.7,697,5.4,0,0,0,23700,17.1,0.358,1.307,0.436,9.805268145029668,8.77940359789435,6.741700694652055,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
31,10.7,666,12.2,0,0,0,16700,12.8,0.183,0.957,0.319,9.767553275295295,8.066835314417336,4.07753744390572,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
24,1.9,654,3.6,0,0,0,27500,17.79,0.059,1.221,0.407,10.022159082253626,7.1846291527173145,5.575949103146316,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
19,1.0,558,1.4,1,1,0,33300,13.58,0.218,0.257,0.086,11.771729553371157,10.246474238267561,8.852950887099581,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
27,3.6,694,8.2,0,0,0,20800,10.58,0.578,0.216,0.072,11.476313346473496,10.92805853349506,7.215239978730097,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
31,4.4,619,7.4,0,3,0,14600,12.66,0.42,0.742,0.247,9.887510598012987,9.020026965252676,5.476463551931511,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
18,0.0,628,0.0,0,2,0,1300,19.81,0.331,0.041,0.014,10.375738654322342,9.26926943950547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
31,2.0,656,10.9,0,1,1,100000,11.48,0.17,1.314,0.438,11.239948080053063,9.466222131878165,6.661854740545311,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
44,23.1,750,1.9,0,1,1,29800,14.52,0.369,0.662,0.221,10.715461668144288,9.717519354821976,4.61512051684126,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
29,2.1,609,5.8,0,1,0,2600,13.41,0.205,0.061,0.02,10.666650414667744,9.080573313917117,5.480638923341991,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
20,1.0,586,1.8,0,0,0,21200,16.34,0.23,1.032,0.344,9.929886026390658,8.460411177317253,4.343805421853684,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
40,0.4,632,3.1,0,0,0,70000,20.69,0.088,0.45,0.15,11.953674058332748,9.520175249069098,9.187071745036828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
36,7.8,686,6.0,0,0,0,19000,12.17,0.251,0.688,0.229,10.225607282932941,8.84404789894249,8.044305406990638,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
27,6.7,567,6.9,0,1,0,6300,16.4,0.326,0.246,0.082,10.152337836193743,9.030854790001436,3.044522437723423,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
18,0.0,592,1.7,0,1,0,32800,21.14,0.224,1.059,0.353,10.34119394595131,8.846065190692881,3.8066624897703196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
34,11.8,669,5.9,0,0,0,25500,10.03,0.254,0.554,0.185,10.737852137511432,9.366317953430535,7.902487437162855,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
27,5.7,587,5.1,0,0,1,70000,21.54,0.528,1.12,0.373,11.042937835596494,10.403504977585515,6.945051063725834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
38,1.2,765,4.0,0,0,0,2200,15.55,0.739,0.098,0.033,10.014178834378756,9.71208488700598,6.171700597410915,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
43,21.9,661,13.1,0,0,0,32400,17.59,0.374,0.597,0.199,10.901524156260564,9.917439766154132,6.366470447731438,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
18,0.0,548,1.0,0,0,0,7900,14.08,0.423,0.513,0.171,9.641278276057378,8.780480107033297,3.6635616461296463,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
37,9.1,690,1.1,0,0,0,70000,18.09,0.201,0.74,0.247,11.458004546070471,9.85303600904003,5.472270673671475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
31,4.1,557,0.4,0,0,0,33800,21.07,0.469,0.83,0.277,10.614057078787942,9.856238699935517,3.8918202981106265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
18,1.0,631,1.3,0,0,0,28300,12.58,0.337,0.485,0.162,10.97471151510758,9.888018521632196,6.450470422144176,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
23,0.4,675,1.1,0,1,0,18100,12.87,0.199,1.096,0.365,9.71202433782489,8.098338846189057,4.276666119016055,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
38,2.3,673,8.4,0,0,0,56900,12.73,0.284,1.574,0.525,10.495349236591386,9.236397906295473,7.477604243197589,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
28,1.5,510,3.8,0,0,0,21900,15.94,0.544,0.412,0.137,10.881324834061799,10.272772653189536,4.762173934797756,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
52,27.3,693,24.2,0,0,0,70000,18.69,0.482,0.553,0.184,11.749348452975608,11.018694714776075,9.338293736286644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
46,15.4,730,8.3,0,1,0,100000,11.27,0.074,1.601,0.534,11.042265620462347,8.438366410870266,7.086737934510577,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
56,4.6,693,16.0,0,0,0,21000,17.0,0.411,0.325,0.108,11.077222774301275,10.189230245606858,5.236441962829949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
39,12.3,792,18.2,0,1,0,24400,7.34,0.26,0.227,0.076,11.585097278263195,10.238816278455262,9.61326893243235,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
21,1.0,630,2.6,0,4,0,11200,20.1,0.343,0.137,0.046,11.309180047391001,10.238422894453764,4.882801922586371,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
23,1.2,740,2.4,0,0,0,26700,9.52,0.194,1.103,0.368,10.094231871403661,8.455743229100015,4.787491742782046,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
33,6.0,599,5.3,0,2,0,42200,16.18,0.396,0.969,0.323,10.681756826512895,9.756610356675369,6.9650803456014065,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
33,8.6,691,11.1,0,0,0,16900,18.28,0.201,0.337,0.112,10.823312033358421,9.219696466900208,7.158513997329321,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
18,0.0,625,0.4,0,0,0,12300,19.7,0.083,0.194,0.065,11.058574688132216,8.569595870209286,5.429345628954441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
35,10.1,556,13.6,0,2,1,3100,21.34,0.197,0.05,0.017,11.030622508137439,9.408617295560266,9.292657414465397,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
43,15.3,691,12.8,0,1,1,14900,18.81,0.182,0.568,0.189,10.174735318524483,8.471777327885755,5.673323267171493,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
49,28.1,632,4.3,0,1,0,18300,19.09,0.531,0.458,0.153,10.596084581790592,9.963123450432002,4.844187086458591,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
30,7.5,565,4.5,0,0,2,21500,15.87,0.264,0.27,0.09,11.286714714606548,9.95655427347282,3.258096538021482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
20,1.0,692,0.9,0,1,0,27100,10.99,0.53,0.734,0.245,10.517104394139265,9.8827234631834,3.1780538303479458,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
41,4.0,613,21.1,0,0,0,13500,11.13,0.191,0.333,0.111,10.611227735398973,8.956093075610639,9.000853147109458,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
44,13.6,678,18.5,0,0,0,19500,10.27,0.235,0.469,0.156,10.634508385524155,9.188197007290492,9.004668301573977,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
29,10.4,539,9.0,0,0,0,6600,21.83,0.206,0.28,0.093,10.069001991013701,8.488382109562117,5.71042701737487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
30,0.5,639,2.0,0,1,0,1700,19.72,0.678,0.1,0.033,9.738730826921646,9.34975442775886,4.499809670330265,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
22,1.0,596,3.4,0,1,0,8000,16.06,0.031,0.354,0.118,10.024908407740467,6.555356891810665,5.676753802268282,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
18,0.1,559,1.8,0,0,0,5300,15.12,0.236,0.132,0.044,10.599081736739125,9.156939595249067,3.4011973816621555,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
30,11.8,481,7.9,0,0,1,14400,14.33,0.394,0.371,0.124,10.56684540428532,9.63619616973208,6.570882962339584,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
40,1.2,693,18.4,0,1,0,20800,11.17,0.055,1.236,0.412,9.73068058811076,6.826545223556594,5.973809611869261,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
39,19.5,642,7.4,0,0,0,39600,12.31,0.05,0.391,0.13,11.525170191386666,8.533656917446903,6.92461239604856,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
45,19.9,679,16.3,0,1,0,30400,12.1,0.43,0.578,0.193,10.871022577597294,10.026589749670112,8.726481196440007,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
42,7.3,678,21.6,0,0,0,68200,12.36,0.188,1.586,0.529,10.66879259072618,8.996156562033445,8.49596955496461,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
42,15.5,732,11.1,0,0,0,43200,9.38,0.257,0.37,0.123,11.66897149035192,10.309952160977376,6.80903930604298,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
43,15.6,705,9.5,0,0,0,70000,16.98,0.149,0.453,0.151,11.947146464076193,10.040768158070161,7.724004656676065,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
40,2.4,612,20.5,1,2,0,70000,20.21,0.429,1.072,0.357,11.087114782196634,10.241922148185072,8.57828829077605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
28,8.4,537,9.1,0,1,0,5900,16.95,0.256,0.142,0.047,10.63660036103912,9.275940829060131,9.106866963499908,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
30,0.1,692,9.4,0,0,0,9800,10.77,0.559,0.547,0.182,9.79294697683676,9.211239967219019,5.455321115357702,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
18,1.2,644,2.0,0,0,0,26800,14.1,0.16,0.59,0.197,10.724324094236962,8.892886141190731,3.1354942159291497,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
18,1.0,662,0.8,0,1,0,14800,18.64,0.285,0.325,0.108,10.72551156001696,9.470240063415512,4.912654885736052,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
26,4.9,588,4.3,0,3,0,4800,21.63,0.219,0.153,0.051,10.356980629654874,8.83840674707681,3.6635616461296463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30,6.5,574,7.6,0,0,1,70000,21.45,0.08,0.665,0.222,11.564920013421663,9.0432226489245,9.30955202204713,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
41,15.7,670,18.3,0,0,0,7200,18.19,0.472,0.452,0.151,9.676022175572895,8.924523226133914,8.16961956172385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
29,1.8,605,10.9,0,0,0,16000,20.82,0.34,0.696,0.232,10.043075566743182,8.965334573804839,4.0943445622221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
53,32.9,733,18.9,0,0,0,34900,7.68,0.196,0.663,0.221,10.871117577739867,9.242032818708672,8.421342865759403,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
26,6.2,645,4.8,0,0,0,21600,11.34,0.512,0.43,0.143,10.824467273896415,10.155684924241076,4.532599493153256,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
31,2.3,509,1.9,0,2,1,100000,15.18,0.187,1.321,0.44,11.234440964872489,9.557257866458935,4.983606621708336,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
23,1.0,605,4.6,0,1,0,2300,14.79,0.481,0.089,0.03,10.162538642188757,9.429957713513835,4.406719247264253,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
56,24.7,663,24.2,0,0,0,70000,18.97,0.432,1.017,0.339,11.139685504156802,10.299844641613564,8.420462002456466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
43,12.6,605,21.9,0,3,0,100000,14.53,0.494,1.297,0.432,11.25304012542791,10.548048298172429,5.991464547107982,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
21,0.5,646,0.8,0,1,0,1600,20.5,0.174,0.1,0.033,9.682778535337379,7.936302693201959,4.574710978503383,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
21,0.4,727,2.5,0,0,0,6500,8.47,0.38,0.272,0.091,10.082888180902419,9.116359308505288,4.90527477843843,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
18,0.0,609,1.5,0,1,0,23000,20.31,0.284,0.273,0.091,11.343298983620814,10.083305979111964,4.174387269895637,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
33,13.0,599,12.4,1,1,1,43300,17.0,0.22,0.637,0.212,11.12652741957929,9.614604759507829,8.62515033292133,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
29,4.5,604,9.1,0,0,1,8800,11.98,0.657,0.428,0.143,9.931588982647003,9.512221163827776,4.90527477843843,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
47,14.3,706,9.0,0,0,0,23300,10.62,0.1,0.801,0.267,10.278665259705836,7.9748769005588755,9.677088708501246,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
30,5.5,617,4.1,0,1,0,70000,20.35,0.235,0.713,0.238,11.494761494342557,10.044639832292011,6.858565034791365,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
52,3.5,665,11.5,0,0,0,40500,17.47,0.417,0.449,0.15,11.408708739379522,10.534865706698442,6.638567789166521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
57,5.1,537,3.0,0,0,0,70000,22.92,0.221,1.251,0.417,10.932160092999556,9.420763358881013,6.472346294500901,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
22,2.2,762,0.0,0,0,0,49500,14.65,0.521,0.642,0.214,11.25230068671898,10.600253178618784,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
18,0.0,655,0.9,0,0,0,10400,12.24,0.191,0.467,0.156,10.010366914163225,8.357259153499912,4.290459441148391,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
66,2.3,805,7.4,0,2,0,28500,15.82,0.241,0.346,0.115,11.319255760832673,9.896815342768063,5.117993812416755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
23,1.7,625,3.8,0,0,0,6400,20.7,0.392,0.427,0.142,9.61587214452889,8.680331928793418,4.564348191467836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
